User ID,Clicks,Non-Clicks
U54793,"['N306', 'N3737', 'N16965', 'N49809', 'N61249', 'N61388', 'N8952', 'N38488', 'N28992', 'N36836', 'N60781', 'N6343']","['N55275', 'N20793', 'N26262', 'N54752', 'N6056', 'N41172', 'N62750', 'N55555', 'N4754', 'N45428', 'N59385', 'N31679', 'N62894']"
U12844,"['N49490', 'N41298', 'N61185']","['N59390', 'N49279']"
U82214,"['N15634', 'N64955', 'N9165', 'N19161', 'N1066', 'N138', 'N30450', 'N64273', 'N54522', 'N24094', 'N57789', 'N10414']",['N31679']
U62637,"['N306', 'N871', 'N53187', 'N45954', 'N46978']","['N3541', 'N61623', 'N24686', 'N15761', 'N30998', 'N13930', 'N9139', 'N33964', 'N8957', 'N55204', 'N63538', 'N53585']"
U57295,['N63180'],['N29212']
U50236,"['N306', 'N33170', 'N1843', 'N4020', 'N34694', 'N58580', 'N37811', 'N54522']","['N59390', 'N31679', 'N61185']"
U14222,['N49998'],"['N61760', 'N59673', 'N5370', 'N3344', 'N6903', 'N3841', 'N49955', 'N4754', 'N60992', 'N59385', 'N26262', 'N41172', 'N43386', 'N35847', 'N6056', 'N103', 'N23547', 'N27932', 'N14592', 'N31978']"
U3228,"['N48715', 'N40716']","['N62838', 'N24272', 'N27845', 'N25546', 'N5442', 'N51378', 'N26130', 'N41881', 'N27583', 'N55582', 'N26179', 'N279', 'N43001', 'N38783']"
U65584,"['N54522', 'N14349', 'N33513']",[]
U15894,[],[]
U72599,"['N29177', 'N54936', 'N3395', 'N38298', 'N60938', 'N45729', 'N45597', 'N32939', 'N36766', 'N41020', 'N4020', 'N42137', 'N61696', 'N30531', 'N57510', 'N10867']",[]
U20675,"['N61388', 'N14742']","['N4912', 'N63538', 'N57090']"
U5227,[],"['N59981', 'N63538']"
U68838,"['N29177', 'N45736', 'N19435', 'N50155', 'N14742', 'N45597', 'N1985', 'N36699', 'N2580', 'N56447', 'N52551', 'N53100', 'N36530', 'N8448', 'N64777', 'N48914', 'N48715', 'N53585']",['N59981']
U13816,"['N871', 'N42128']","['N26179', 'N3541', 'N61623', 'N24686', 'N49685', 'N46258', 'N54300', 'N26130', 'N5370', 'N23254', 'N21519', 'N35172', 'N49030', 'N1914', 'N31679', 'N46309']"
U77532,[],"['N62838', 'N24272', 'N27845', 'N5442', 'N41881', 'N55582', 'N279', 'N38783']"
U75341,"['N48497', 'N306', 'N37811', 'N4593', 'N40716', 'N38736', 'N1985', 'N30765', 'N52551', 'N4020', 'N10470', 'N42128', 'N60702', 'N41244', 'N45954', 'N41298', 'N5499']",[]
U1080,"['N50155', 'N38298', 'N28992', 'N20121', 'N29212', 'N30429', 'N30765', 'N45954', 'N53929']","['N20793', 'N55275', 'N496', 'N54752', 'N9621', 'N62750', 'N55555', 'N33576', 'N60550', 'N31679', 'N62894']"
U61890,"['N20592', 'N42691', 'N46795', 'N28992', 'N38118', 'N23614']","['N41387', 'N61760', 'N18406', 'N3179', 'N22442', 'N36545', 'N12523', 'N5370', 'N43460', 'N24686', 'N3841', 'N32544', 'N9139', 'N51187', 'N7470', 'N41020', 'N30475', 'N30518', 'N962', 'N23547', 'N60105', 'N39786', 'N31978', 'N30870']"
U67764,"['N28550', 'N17498', 'N49809', 'N13927', 'N20121']","['N62318', 'N41387', 'N58264', 'N34185', 'N1539', 'N29212']"
U22991,['N24272'],"['N27845', 'N25546', 'N5442', 'N23784', 'N28324', 'N30295', 'N26130', 'N45428', 'N40356', 'N5905', 'N26179', 'N279', 'N1914', 'N38783']"
U81043,"['N34185', 'N7187']","['N62318', 'N1539']"
U87235,"['N306', 'N36754', 'N39867', 'N20575', 'N32483', 'N4020', 'N29857', 'N44423', 'N42528', 'N61388']","['N4912', 'N3541', 'N15761', 'N63538', 'N54300', 'N5370', 'N59981', 'N16804', 'N22549', 'N35172', 'N26179', 'N1914']"
U49976,"['N306', 'N32312', 'N51112', 'N55189', 'N2910', 'N26580', 'N8448', 'N37376', 'N50961', 'N38339', 'N45954', 'N21020', 'N13935']","['N4642', 'N33831', 'N60550', 'N48077']"
U61822,['N53585'],"['N59981', 'N63538', 'N8957']"
U80075,['N59306'],"['N33677', 'N12029']"
U26787,"['N14644', 'N53948', 'N15034', 'N51396', 'N52551', 'N41449', 'N7938', 'N40255', 'N26642', 'N37811', 'N38118', 'N46978', 'N30955']",['N55325']
U27664,[],[]
U21528,"['N11116', 'N8331', 'N22357', 'N53585', 'N10414', 'N38783']",['N3541']
U33214,['N4593'],"['N496', 'N54752', 'N55555', 'N20603', 'N62894']"
U68499,"['N41020', 'N35671']","['N3344', 'N32182']"
U5587,['N35671'],"['N4912', 'N61623', 'N7754', 'N27079', 'N63538', 'N1914']"
U49338,['N49040'],[]
U17344,"['N30450', 'N30531', 'N28576', 'N20286']","['N4912', 'N54300', 'N59981', 'N63538', 'N1914']"
U83645,"['N26319', 'N38311', 'N16344', 'N14592']","['N43386', 'N60992', 'N52409']"
U24481,"['N29177', 'N306']","['N4642', 'N48705']"
U686,"['N47508', 'N47207', 'N35459', 'N13927', 'N54367', 'N51705', 'N59385', 'N28463', 'N60882', 'N26262', 'N64955', 'N26026', 'N31599', 'N7499', 'N41429', 'N25113', 'N37748', 'N564', 'N2078', 'N59328', 'N32182', 'N42137', 'N50756', 'N8448', 'N51818', 'N54522', 'N45954']",[]
U35737,"['N11121', 'N53100']",['N23784']
U51264,"['N14114', 'N10470', 'N61388']",[]
U29759,"['N15300', 'N21777', 'N306', 'N38298', 'N63499', 'N35671', 'N15655', 'N53531', 'N22161', 'N57789', 'N770', 'N45954', 'N10347']","['N59981', 'N55204']"
U343,"['N306', 'N61388', 'N55189']","['N5442', 'N8929', 'N41881', 'N6658', 'N45211']"
U76982,"['N4020', 'N20121']","['N3541', 'N10386', 'N49685', 'N23008', 'N7754', 'N33964', 'N22442', 'N8957', 'N59390', 'N29536', 'N63538', 'N1914']"
U8088,"['N31740', 'N56011', 'N37811', 'N20592', 'N43462', 'N40508', 'N27528', 'N28088', 'N30429', 'N60702', 'N38169', 'N63855']","['N64228', 'N26179', 'N54300', 'N20242', 'N20147', 'N57090', 'N22549', 'N31679', 'N23184', 'N13689', 'N27101', 'N43955', 'N55897', 'N52294', 'N49685', 'N35172', 'N29536', 'N30345', 'N279', 'N19300', 'N46309', 'N25091', 'N60186', 'N22617', 'N54752', 'N46258', 'N64634', 'N49030', 'N36836', 'N2994', 'N50372', 'N4912', 'N3737', 'N43587', 'N38311', 'N31748', 'N39949', 'N41309', 'N10599', 'N61006', 'N38488', 'N21519', 'N16344', 'N63538', 'N28382', 'N59761']"
U78266,"['N13689', 'N39949', 'N60971']","['N4912', 'N63538', 'N16804', 'N59981']"
U24,['N3841'],"['N25949', 'N6056', 'N26262', 'N41172', 'N61623', 'N47748', 'N59673', 'N43386', 'N35847', 'N4754', 'N14592', 'N59385', 'N19647', 'N21701', 'N21420', 'N62894']"
U84728,"['N17387', 'N42691', 'N37065', 'N51396', 'N32483', 'N10470', 'N28323', 'N57457', 'N55318', 'N50299']","['N41387', 'N6916', 'N41165', 'N60550', 'N4642', 'N3344', 'N21712', 'N16148', 'N62894', 'N48705', 'N14170', 'N4754', 'N33831', 'N59385', 'N46477', 'N26262', 'N41172', 'N8907', 'N16314', 'N21420', 'N21701', 'N4404', 'N37793', 'N31395', 'N23824', 'N61623', 'N23547', 'N29517', 'N48077', 'N41612']"
U17142,"['N59053', 'N65039', 'N38118', 'N4020', 'N34649', 'N51566', 'N10470', 'N5270']","['N6056', 'N41172', 'N22320', 'N61623', 'N52557', 'N59673', 'N4754', 'N60992', 'N14592', 'N43386']"
U14455,"['N306', 'N38118', 'N49040']","['N13930', 'N53585', 'N55204']"
U58644,[],"['N6056', 'N2823', 'N31978', 'N30475', 'N53585']"
U33113,"['N29177', 'N49731', 'N2309', 'N2018', 'N35009', 'N47090', 'N45954', 'N28088', 'N35671', 'N48699', 'N52551', 'N26026', 'N55599', 'N29857', 'N18094', 'N10986', 'N38182', 'N58232', 'N26179']","['N4912', 'N26179', 'N55897', 'N63538', 'N54300', 'N61006', 'N59981', 'N16344', 'N22549', 'N16804', 'N35172', 'N17140', 'N31679', 'N28382', 'N23184']"
U40400,"['N32312', 'N49685', 'N38118']",[]
U155,"['N32643', 'N40508', 'N22161', 'N10470', 'N22558', 'N52465', 'N35369']","['N55275', 'N20793', 'N496', 'N43460', 'N60550', 'N31679', 'N16148', 'N62894', 'N3841', 'N46923', 'N55555', 'N33831', 'N62750', 'N26262', 'N54752', 'N21030', 'N33576', 'N21701', 'N17031', 'N6056', 'N9621', 'N61623', 'N39399', 'N45428', 'N41612']"
U62949,['N32643'],"['N38783', 'N3737', 'N25546', 'N7754', 'N38488', 'N28966', 'N35172', 'N26179', 'N279', 'N59761', 'N12579']"
U26424,"['N53052', 'N61249', 'N28088', 'N64273', 'N61388', 'N49040']",['N54752']
U93732,['N306'],[]
U62470,"['N19494', 'N34574', 'N64562', 'N22519', 'N23184', 'N14509', 'N43955', 'N52382', 'N59906', 'N37915', 'N20575', 'N29382', 'N24578', 'N6464', 'N42603', 'N44796', 'N52063', 'N51061', 'N63842', 'N28992', 'N25113', 'N57377', 'N25546', 'N21514', 'N58061', 'N18832', 'N42137', 'N50756', 'N59981', 'N8448', 'N22397', 'N39376']",[]
U9118,"['N13930', 'N44251', 'N871']",['N55204']
U75889,['N61249'],['N55325']
U59176,"['N49481', 'N3395', 'N55943', 'N37811', 'N9619']","['N38294', 'N20793', 'N48707', 'N35393', 'N60550', 'N31679', 'N34601', 'N62894', 'N3841', 'N52312', 'N57981', 'N4754', 'N62750', 'N39204', 'N26262', 'N54752', 'N41172', 'N27737', 'N33828', 'N41934', 'N50484', 'N6056', 'N9621', 'N59267', 'N36612', 'N45428', 'N36288', 'N48487']"
U26118,"['N306', 'N32643', 'N55189', 'N53531', 'N28088', 'N59981', 'N35009', 'N7499', 'N48882']","['N55204', 'N41172', 'N33964']"
U67486,"['N44643', 'N36408', 'N62875']","['N29212', 'N35393', 'N41387']"
U7969,"['N306', 'N40716', 'N20575', 'N44251', 'N37748']",[]
U22074,"['N30998', 'N24814']","['N13930', 'N59981', 'N55204']"
U52228,['N4830'],"['N5442', 'N26130', 'N27583', 'N55582', 'N26179', 'N43001']"
U68072,[],"['N8929', 'N45211']"
U91527,"['N63837', 'N43955', 'N32483', 'N9165', 'N2018', 'N53585']","['N6056', 'N26262', 'N38311', 'N61623', 'N24686', 'N3841', 'N3697', 'N9139', 'N33964', 'N8957', 'N5370', 'N23254', 'N59981', 'N52585', 'N35172', 'N55204', 'N17140', 'N63538']"
U36071,"['N306', 'N24625', 'N653', 'N25677', 'N55189', 'N52551', 'N23907', 'N47479', 'N53531', 'N6419', 'N14801', 'N8448', 'N55582', 'N26179', 'N9226']","['N9621', 'N27737', 'N36612', 'N48487', 'N48707', 'N33828', 'N41934', 'N62750', 'N50484']"
U57051,"['N28088', 'N10414']","['N29212', 'N41387']"
U91487,"['N55189', 'N22161', 'N45729']",['N33831']
U42486,"['N48256', 'N7714']","['N12523', 'N36545', 'N26179']"
U82214,"['N15634', 'N64955', 'N9165', 'N19161', 'N1066', 'N138', 'N41881', 'N30450', 'N64273', 'N54522', 'N24094', 'N57789', 'N10414']",[]
U42732,"['N64273', 'N51450', 'N9824']","['N54752', 'N27737', 'N59267', 'N34185', 'N33828', 'N29212', 'N41934']"
U10062,"['N38298', 'N36699', 'N58871', 'N35009', 'N34694', 'N55189', 'N62714', 'N51388', 'N21815', 'N51741', 'N41298', 'N35671', 'N5629', 'N61186', 'N31666', 'N52551', 'N48699', 'N48076', 'N31802', 'N21576', 'N3500', 'N871', 'N22705', 'N31978', 'N13935']","['N4642', 'N21420', 'N59673']"
U20069,[],[]
U76001,"['N43587', 'N35671', 'N56447', 'N62287', 'N22279', 'N38488', 'N19982', 'N60702', 'N35369', 'N46978', 'N52433', 'N60186']","['N58656', 'N31978', 'N30475', 'N27936']"
U26116,"['N4593', 'N20592', 'N13180', 'N35671', 'N58061', 'N52022', 'N50299', 'N61313', 'N1603', 'N22558', 'N63726', 'N36929', 'N7187']","['N4912', 'N49685']"
U52063,['N49685'],"['N26130', 'N4912', 'N1914', 'N61623']"
U84968,"['N29177', 'N51692']","['N59981', 'N55204', 'N8957']"
U46642,"['N40716', 'N60702']",['N41020']
U84937,"['N29177', 'N55275', 'N38298', 'N4177', 'N38939', 'N24262', 'N58061', 'N17349', 'N48076', 'N1167', 'N35560', 'N48885', 'N4643', 'N33063', 'N39118', 'N8845', 'N19636']",['N59673']
U70786,[],"['N4912', 'N61623', 'N24686', 'N61006', 'N35172', 'N63538']"
U40966,"['N2231', 'N20344', 'N38783']","['N36545', 'N26130', 'N35671', 'N27079']"
U38106,[],"['N25546', 'N7938', 'N64536', 'N61880', 'N54300', 'N41881', 'N52433', 'N55582', 'N43001', 'N38783']"
U71372,[],[]
U17567,"['N19594', 'N5442']","['N24272', 'N27845']"
U51091,"['N51741', 'N3500']",[]
U44247,['N32742'],[]
U50518,"['N37562', 'N15034', 'N32643', 'N60938', 'N13180', 'N52551', 'N48076', 'N51692', 'N30527', 'N26026', 'N36934', 'N60364', 'N35009', 'N44796', 'N46795', 'N36557', 'N63180']",[]
U50993,"['N55189', 'N53531']","['N26130', 'N6658', 'N45211', 'N5905', 'N50302', 'N26179', 'N279', 'N38783']"
U1304,"['N29177', 'N36699', 'N36530', 'N10470', 'N23184']",['N33831']
U18652,"['N55189', 'N9226', 'N7422']",['N59267']
U65162,[],[]
U71473,"['N35671', 'N41020', 'N41449', 'N4020', 'N60105']","['N32544', 'N31978']"
U81196,"['N29177', 'N49279', 'N8448', 'N55189']",[]
U50042,"['N29177', 'N306', 'N22455', 'N871', 'N51396', 'N55189', 'N4020', 'N34455', 'N28079']","['N26262', 'N41172', 'N52294', 'N39949', 'N49955', 'N23008', 'N4754', 'N14592', 'N59385', 'N29536', 'N33677', 'N59761', 'N60186']"
U40012,"['N29177', 'N38118', 'N45597', 'N32585', 'N9955', 'N26642', 'N31599', 'N2018', 'N8448', 'N37811', 'N55582', 'N41298']","['N62838', 'N24272', 'N27845', 'N5442', 'N41881', 'N26319']"
U43034,"['N17498', 'N19096', 'N33513', 'N16344', 'N28992', 'N14349', 'N4593']","['N43519', 'N6056', 'N41020', 'N32544', 'N23547', 'N60105', 'N58271', 'N31978', 'N30518', 'N30870']"
U6457,"['N35671', 'N26947']","['N14364', 'N17416', 'N17009', 'N52858', 'N37651', 'N8929', 'N47933', 'N28699', 'N28324', 'N54300', 'N30295', 'N52665', 'N22549', 'N14780', 'N41651', 'N41400', 'N38783', 'N12579', 'N38770', 'N17887', 'N279', 'N14305', 'N16568', 'N34820', 'N35671', 'N5442', 'N4080', 'N2444', 'N4633', 'N10867', 'N61185', 'N4912', 'N48829', 'N52040', 'N45428', 'N56665', 'N29541', 'N26179']"
U58095,"['N13117', 'N56775']",['N33828']
U48290,"['N29177', 'N1603', 'N8073', 'N54936', 'N55189', 'N37915', 'N20575', 'N30450', 'N6464', 'N27320', 'N3395', 'N51061', 'N26026', 'N37811', 'N56486', 'N10867', 'N10347', 'N15034', 'N61487', 'N50778', 'N18094', 'N59981', 'N16344', 'N54522', 'N61388']","['N26262', 'N41172', 'N24686', 'N37199', 'N33964', 'N8957', 'N21519', 'N55204', 'N63538']"
U33922,"['N65039', 'N57252', 'N20575', 'N52551', 'N16965', 'N38629', 'N43475', 'N10470', 'N6464', 'N4717', 'N45954', 'N60029', 'N56124']","['N33831', 'N4404', 'N59385']"
U26729,[],"['N60992', 'N59673', 'N14592']"
U68781,[],"['N47748', 'N59673', 'N14592', 'N21420', 'N62894']"
U90895,"['N55189', 'N26714', 'N60938', 'N45729']","['N38337', 'N32544']"
U25316,['N40716'],"['N4912', 'N63538', 'N57090', 'N61623']"
U65156,"['N51818', 'N45729']",[]
U58308,['N8448'],['N32182']
U9393,['N58264'],"['N34185', 'N62318', 'N1539']"
U3096,[],"['N4642', 'N21420', 'N59673']"
U23313,[],"['N4912', 'N61623', 'N24686', 'N15761', 'N28324', 'N26130', 'N23254', 'N35921', 'N59981', 'N63538', 'N1914']"
U12600,"['N29177', 'N56399', 'N38298', 'N19636']","['N24272', 'N27845', 'N5442', 'N26179', 'N279']"
U33809,"['N306', 'N1843', 'N21576', 'N33513', 'N28123']","['N27737', 'N61829', 'N48487', 'N41934', 'N50484']"
U75299,[],"['N27737', 'N48487', 'N48707', 'N33828', 'N41934', 'N50484']"
U38178,"['N41387', 'N32483', 'N5558', 'N19845', 'N3500']","['N43519', 'N6056', 'N21656', 'N26262', 'N41020', 'N32544', 'N18406', 'N7754', 'N23547', 'N30475']"
U41756,"['N50155', 'N15655', 'N306', 'N60996', 'N56399', 'N871', 'N45729', 'N4020', 'N22161', 'N57457', 'N36091', 'N15018', 'N38118', 'N49040', 'N50299', 'N19636']","['N4642', 'N21420', 'N59673']"
U88859,"['N20575', 'N23784', 'N64273', 'N35671']","['N43266', 'N32182', 'N31978', 'N16804', 'N45422', 'N3344']"
U43530,"['N49997', 'N52875', 'N32483', 'N11116', 'N2018', 'N64554', 'N37694', 'N13923', 'N3500', 'N9226', 'N1202']","['N20793', 'N55275', 'N496', 'N60550', 'N31679', 'N16148', 'N62894', 'N3841', 'N46923', 'N33831', 'N59385', 'N20603', 'N62750', 'N46736', 'N26262', 'N54752', 'N11796', 'N21701', 'N6056', 'N61623', 'N45428', 'N41612']"
U11567,"['N26262', 'N51061', 'N17498', 'N55189', 'N52551', 'N4705', 'N6107', 'N42128', 'N54522', 'N30531', 'N50640']","['N14408', 'N24686', 'N3179', 'N58410', 'N30518']"
U17638,['N38783'],"['N46309', 'N49685', 'N23184', 'N50060']"
U46991,"['N50051', 'N51818', 'N63180']","['N22320', 'N7112', 'N59673', 'N60992', 'N14592', 'N59385']"
U2719,['N61313'],"['N41020', 'N32544', 'N60105', 'N18406', 'N31978']"
U43821,['N53585'],['N13930']
U24435,['N38783'],[]
U30885,"['N29177', 'N43068', 'N13927', 'N60702', 'N18106', 'N55189', 'N41298', 'N50155', 'N65204', 'N51809', 'N36530', 'N26026', 'N26642', 'N60364', 'N37748', 'N56011', 'N64273', 'N64474', 'N20286', 'N26179']",['N21420']
U33916,[],"['N27737', 'N59267', 'N36612', 'N34185', 'N33828', 'N41934', 'N31679']"
U48196,"['N871', 'N41881', 'N34000', 'N3908', 'N1603', 'N38299']","['N49685', 'N49030', 'N23184', 'N50060', 'N38783']"
U46518,[],"['N6916', 'N60550', 'N16148', 'N62894', 'N48705', 'N3841', 'N14170', 'N4754', 'N33831', 'N59385', 'N46477', 'N26262', 'N41172', 'N21701', 'N21420', 'N35847', 'N4404', 'N61623', 'N29517', 'N41612']"
U82051,[],[]
U79621,[],"['N4642', 'N59673']"
U34669,['N26026'],"['N24272', 'N5442']"
U5796,"['N28550', 'N52382', 'N44536', 'N30822', 'N61997', 'N32939', 'N53596', 'N43210', 'N51692', 'N3727', 'N18094', 'N6464', 'N64777', 'N28965', 'N38118', 'N53585', 'N50475']",[]
U73531,"['N19435', 'N53948', 'N48680', 'N43955', 'N58638', 'N3841', 'N63332', 'N64634', 'N36530', 'N51566', 'N8331', 'N28123', 'N9186', 'N52411', 'N42146']","['N24111', 'N43519', 'N6056', 'N21656', 'N41020', 'N32544', 'N23547', 'N32182', 'N60105', 'N21857', 'N31978']"
U2451,"['N306', 'N51705']","['N13930', 'N55204']"
U86467,"['N26580', 'N35560', 'N6419', 'N10470', 'N42435', 'N14114', 'N52551', 'N32483', 'N22161', 'N36530', 'N21576', 'N4593', 'N10867', 'N10347', 'N26714', 'N871', 'N58102', 'N22705', 'N13930', 'N51818', 'N38118']","['N30998', 'N59981', 'N55204']"
U15748,['N61388'],"['N20603', 'N60550']"
U51733,"['N306', 'N54936', 'N28691', 'N48699', 'N1843', 'N53216', 'N24578', 'N37003', 'N42632', 'N49279', 'N34694', 'N62006', 'N7187', 'N25814']","['N12579', 'N61185', 'N39949', 'N38783']"
U32770,"['N55189', 'N35671']","['N11087', 'N60992', 'N14592']"
U41835,"['N32312', 'N63499', 'N35671', 'N52551', 'N41449', 'N29857', 'N64273', 'N51053', 'N44796', 'N30429', 'N41244', 'N4593']",['N59981']
U5787,['N20121'],"['N48705', 'N33831', 'N60550', 'N27183', 'N4642', 'N21420', 'N4404']"
U74876,"['N54522', 'N49279', 'N36091']","['N28324', 'N26130', 'N36545', 'N12523', 'N28983', 'N23184', 'N38783', 'N7754', 'N279', 'N14305', 'N35671', 'N59390', 'N40356', 'N4633', 'N1914', 'N61185', 'N58030', 'N25546', 'N45428', 'N21519', 'N26179']"
U20564,"['N44402', 'N53585', 'N48829']",['N55204']
U38200,"['N6266', 'N871', 'N51112', 'N9824', 'N41225', 'N26026', 'N28088', 'N22397', 'N21136', 'N63842', 'N3500', 'N64474', 'N26627', 'N42364', 'N10347']","['N4642', 'N27789', 'N26262', 'N59385']"
U12453,['N38118'],"['N34185', 'N62318', 'N1539']"
U29809,"['N20109', 'N12664', 'N50456', 'N51396', 'N48699', 'N20342', 'N55189', 'N18094', 'N27528', 'N6464', 'N30765', 'N1322', 'N14349', 'N4593', 'N770', 'N28079', 'N63855']",[]
U84035,"['N306', 'N39867', 'N55189', 'N26900', 'N16969', 'N28311', 'N26026', 'N64273', 'N7327', 'N60622', 'N44796', 'N37811']",[]
U23890,[],['N41612']
U59045,"['N34694', 'N35671']",[]
U12540,"['N59053', 'N12900', 'N32643', 'N38939', 'N54090', 'N19870', 'N49279', 'N41244', 'N50299']","['N59390', 'N61185']"
U60272,"['N21777', 'N49731', 'N7938', 'N47090', 'N43263', 'N11539', 'N61178', 'N27895', 'N28965', 'N36720', 'N59306', 'N50456', 'N7242', 'N56447', 'N4020', 'N51692', 'N22161', 'N59390', 'N7499', 'N16770', 'N50475', 'N18430', 'N61185', 'N54149', 'N12680', 'N1843', 'N14167', 'N58232', 'N25699', 'N63210']","['N26179', 'N49279', 'N25546']"
U87733,['N2777'],"['N55275', 'N36408', 'N54752', 'N38311', 'N62318', 'N59267', 'N36612', 'N3841', 'N48707', 'N58264', 'N62750', 'N38797', 'N34185', 'N12029', 'N31679', 'N16148', 'N62894']"
U7362,"['N25949', 'N51705']","['N43386', 'N14592']"
U60634,"['N38298', 'N45729', 'N14170', 'N64634', 'N41244']","['N6916', 'N60550', 'N4642', 'N16148', 'N21712', 'N62894', 'N48705', 'N4754', 'N33831', 'N59385', 'N55723', 'N46477', 'N26262', 'N41172', 'N21701', 'N21420', 'N4404', 'N29517', 'N41612']"
U87726,['N60607'],['N46736']
U16101,"['N29177', 'N40716', 'N53585']","['N13930', 'N55204', 'N33964', 'N30998']"
U36613,[],[]
U60550,"['N20361', 'N58644', 'N50756', 'N25691', 'N11282']","['N62318', 'N54752', 'N41387', 'N36612', 'N34185', 'N55943', 'N1539', 'N29212']"
U79885,"['N38298', 'N20290', 'N16545']",['N3344']
U63550,"['N21576', 'N35671']",['N55325']
U31057,['N39376'],"['N38783', 'N27101', 'N50302', 'N52294', 'N39949', 'N60186', 'N36545', 'N26130', 'N45211', 'N14780', 'N279', 'N61185', 'N12579']"
U62260,['N306'],"['N6056', 'N3841', 'N9139', 'N8957', 'N5370', 'N16920', 'N63538', 'N1914']"
U38841,"['N8073', 'N28123']","['N26262', 'N41172', 'N4754', 'N4642', 'N21420']"
U10886,"['N37811', 'N43955', 'N60702']",[]
U72489,"['N29177', 'N48829', 'N24261', 'N48715', 'N21170', 'N61313', 'N42128', 'N34694', 'N62006', 'N22288', 'N64474', 'N14349']","['N5442', 'N8929', 'N6658', 'N45211', 'N50302']"
U17876,"['N13689', 'N42669', 'N60470', 'N55189', 'N20575', 'N59673', 'N18881', 'N30450', 'N12358', 'N64834', 'N63183', 'N36398', 'N61388', 'N19300', 'N60186']","['N21420', 'N23547', 'N14592', 'N35847', 'N60186']"
U7559,['N48715'],['N29212']
U83290,"['N53187', 'N6007', 'N62451', 'N13927', 'N30765']","['N39949', 'N49955', 'N50156', 'N62563', 'N12029', 'N14592', 'N261', 'N33677', 'N3344']"
U84194,['N61880'],"['N13930', 'N53585', 'N55204']"
U82759,['N41881'],"['N8929', 'N28324', 'N54300', 'N30295', 'N36545', 'N26130', 'N22549', 'N5905', 'N14780', 'N31679', 'N38783', 'N12579', 'N23784', 'N57179', 'N279', 'N24272', 'N27845', 'N5442', 'N25471', 'N1914', 'N61185', 'N4912', 'N25546', 'N6658', 'N45428', 'N16344', 'N26179']"
U433,[],"['N59267', 'N17031']"
U30988,"['N29177', 'N53052', 'N15284', 'N62714', 'N32544', 'N1066', 'N36530', 'N26319', 'N60622', 'N42128', 'N8448', 'N60530', 'N60702', 'N58232', 'N9226']","['N41020', 'N43519']"
U40636,"['N20342', 'N48699', 'N24261', 'N36684', 'N48715', 'N19429', 'N21576', 'N25121', 'N39376']","['N3841', 'N55555', 'N39399', 'N16148', 'N62894']"
U74262,['N770'],"['N24272', 'N27845', 'N5442', 'N41881', 'N279', 'N38783']"
U72724,['N14408'],"['N16920', 'N25049']"
U83515,"['N306', 'N38298', 'N8448', 'N60702']",['N29212']
U86158,"['N29177', 'N61108', 'N34649', 'N64777', 'N48715', 'N52411', 'N37915', 'N20575', 'N1066', 'N53531', 'N32483', 'N4020', 'N63332', 'N36530', 'N60622', 'N28879', 'N37748', 'N306', 'N871', 'N56446', 'N58232', 'N61880']","['N33576', 'N33831', 'N55325', 'N60550', 'N31679', 'N16148']"
U86413,[],"['N3541', 'N15761', 'N26130', 'N12523', 'N1914']"
U33038,"['N871', 'N61249', 'N39376', 'N41881', 'N61388', 'N53585']",[]
U56333,"['N12900', 'N42137', 'N22161']","['N28324', 'N54300', 'N30295', 'N36545', 'N14780', 'N31679', 'N38783', 'N25867', 'N12579', 'N27101', 'N52294', 'N36910', 'N45211', 'N29536', 'N279', 'N60186', 'N50302', 'N26179', 'N59761']"
U35705,"['N37915', 'N25113', 'N57377', 'N54300']","['N62838', 'N24272', 'N27845', 'N26179', 'N25546', 'N28934', 'N5442', 'N30295', 'N12523', 'N41881', 'N45428', 'N22549', 'N27583', 'N55582', 'N31679', 'N279']"
